indtypeName,entName
5.0,珠海市斗门区白蕉镇昶衍轩养生馆
2.0,深圳百寿健康信息技术有限公司
3.0,白山市浑江区辣庄火锅店
1.0,深圳市国美电器有限公司
23.0,北京中公教育科技有限公司梨树分公司
0.0,佛山戴池舒电子商务有限公司
0.0,麦德龙商业集团有限公司长春净月商场
0.0,四会市广万利汽车销售服务有限公司
0.0,禧阳阳贸易（深圳）有限公司
1.0,深圳市锐田机械五金有限公司
0.0,四川省金旺食品进出口有限公司
0.0,深圳美团优选科技有限公司
3.0,自流井区冰雪蜜城奶茶店
0.0,广州唯品会电子商务有限公司
0.0,阿里健康大药房医药连锁有限公司
5.0,天府新区成都片区万安米拉多足浴店
1.0,湛江市金富汽车销售有限公司
4.0,惠州韶颜健康管理有限公司
1.0,广州晶东贸易有限公司
0.0,广州唯品会电子商务有限公司
0.0,深圳美团优选科技有限公司
1.0,广州佰信电子商务有限公司
1.0,广州御尊贸易有限公司
4.0,巴中市惠禾后勤管理有限公司巴中恩阳分公司
0.0,新疆爱家超市集团有限公司米东分公司
18.0,深圳市摩天心科技有限公司
11.0,广州优好省网络科技有限公司
3.0,南充市嘉陵区君记小郡肝串串店
0.0,成都汤壹家居有限公司
0.0,公主岭市富鑫鲜肉店
0.0,东莞市东城百水屋化妆品店
0.0,大邑百伦商贸有限公司
1.0,欧莱雅（中国）有限公司广东分公司
0.0,成都伊藤洋华堂有限公司绿地店
0.0,深圳美团优选科技有限公司
1.0,深圳市宸崟商贸有限公司
7.0,广东望天湖生物科技股份有限公司
8.0,吉林市北大湖滑雪度假区管理有限公司
1.0,广州瑞麟电器有限公司
16.0,北京中公教育科技有限公司长春分公司
0.0,四川永辉超市有限公司岳池县瑞鼎星都会分公司
0.0,揭阳市大鲸小怪电子商务有限公司
6.0,中山市小天才科技有限公司
0.0,成都锦城弘康大药房有限公司
1.0,维他奶有限公司
7.0,广州三一生物科技有限公司
2.0,深圳街电科技有限公司
0.0,广州景奕商贸有限公司
1.0,广州纤艺琳化妆品有限公司
0.0,惠州市华威家具有限公司
4.0,长春砂之船中东商业管理有限公司
2.0,博域（深圳）教育科技有限公司
0.0,揭西县河婆康惠居食品店
1.0,伊犁营建新世界建材有限责任公司（新世界建材广场综合楼4楼欧派衣柜）
1.0,潮州市昌利泰不锈钢有限公司
0.0,景云祥（深圳）服饰有限公司
1.0,深圳市紫烛林家居用品有限公司
16.0,肇庆高新区歌世界娱乐有限公司
7.0,广东烁古阳今医药科技有限公司
1.0,深圳市光科美科技有限公司
0.0,东莞市百城新材料有限公司
1.0,经济技术开发区乌西迪西食品店
13.0,珠海市意会酒店管理有限公司
1.0,深圳市福田区继成重庆麻辣烫店
18.0,深圳市西喜里电子商务有限公司
5.0,仪陇县复兴镇七彩乐园
0.0,东莞市集创电子商贸有限公司
1.0,广州间齐商贸有限公司
0.0,成都华川连医疗器械有限公司
0.0,西充县侯氏国贸购物中心
26.0,深圳市佳纷时装有限公司
0.0,深圳市西坑大药房有限公司
0.0,射洪市佳天二手车销售有限公司
7.0,广州染姿生物科技有限公司
9.0,四川长虹电器股份有限公司
1.0,广州狼眼汽车灯饰有限公司
0.0,修羽白（广东）销售中心（有限合伙）
15.0,中国电信股份有限公司惠州分公司
1.0,广州志远商贸服务有限公司
6.0,广东哆比生物科技有限公司
1.0,新疆国美电器有限公司五一分店
0.0,广州弥萱服装有限公司
1.0,深圳市醇臻乳业有限公司
7.0,广州红石科技有限公司
1.0,吉林凯尔德药业有限公司
9.0,深圳市索威科技有限公司
21.0,广州诺馨化妆品有限公司
0.0,比亚迪汽车销售有限公司
18.0,广州犬与猫宠物服务有限公司
0.0,广安摩尔春天百货有限公司
1.0,成都昊超电子商务有限公司
0.0,内江市东兴区麦爸食品经营部
5.0,隆昌卡伊妮干洗店
3.0,四会市南湾月美食店
1.0,吉林省吉娃娃科技有限公司
17.0,中山市臻全灯饰有限公司
2.0,深圳市澳先科技开发有限公司
1.0,广州市天河区石牌长合贸易商行
4.0,自贡嘻哈吾界教育咨询有限公司
0.0,广州方舟医药有限公司
0.0,阆中市巴拉童装太平寺街店
20.0,沙依巴克区红庙子路西七巷立信家电维修部
1.0,广州瓷妆化妆品有限公司
0.0,广州唯品会电子商务有限公司
1.0,宜宾市翠屏区唐三妹电动车经营部
3.0,新疆好运客餐饮管理有限公司
3.0,惠州市惠城区小翱奶茶店
5.0,广州爱城精致摄影有限公司
8.0,重庆初意文化传播有限公司泸州第二分公司
1.0,深圳市佰川文化发展有限公司
1.0,广州玛格丽特化妆品有限公司
0.0,阿图什市茗乐书店
1.0,达州摩尔百货有限公司
6.0,深圳摩恩健康科技有限公司
0.0,深圳市绿洲大药房连锁有限公司
28.0,乌鲁木齐伊丽莎白整形美容医院（有限公司）
1.0,深圳竹芒科技有限公司
1.0,广州市蒙丹露化妆品有限公司
1.0,广州市华郦化妆品有限公司
15.0,中国联合网络通信有限公司广东省分公司
6.0,惠州市诚聚教育科技有限公司
10.0,华侨城物业（集团）有限公司龙华分公司
0.0,汕头市潮阳区文光奕汇商行
0.0,长春正祥汽车销售有限公司
1.0,成都昊超电子商务有限公司
0.0,昌吉市阳光厨具总汇
4.0,广州尚学堂企业咨询有限公司
6.0,惠州市嘉文数码科技有限公司
4.0,广东龚庭健康产业有限公司
1.0,中山市大润发商业有限公司
9.0,华为终端有限公司
17.0,广东志高空调有限公司
0.0,广州市天河区兴华奈舍服装店
1.0,广州市生旺贸易商行
2.0,深圳市腾讯计算机系统有限公司
15.0,深圳市百易信息技术有限公司
10.0,广州越秀城开房地产开发有限公司
16.0,北京中公教育科技有限公司长春分公司
0.0,肇庆市鼎湖柏和大药房有限公司七五八分公司
1.0,广东东华医药连锁有限公司
1.0,广州市中广德盛茶业有限公司
1.0,广州市例外服饰有限公司
0.0,恩平美派贸易有限公司
1.0,广州云塔电子商务有限公司
0.0,东莞市石排鑫鸿日杂商店
8.0,成华区上婵瑜伽馆
0.0,四会市肖肖鞋店
0.0,抚松县抚松镇顺美家具店
0.0,昌吉市百年大福珠宝店
0.0,广州摩尔港贸易有限公司
9.0,华为技术有限公司
3.0,天山区体育馆路青禹然风味店
17.0,中山市海瑜生活电器有限公司
0.0,新疆奎屯国美电器有限公司
12.0,深圳市幸福西饼食品有限公司
3.0,广州市番禺区新造罗云饮食店
11.0,千淼网络科技（广州）有限公司
2.0,南联永欣科技（成都）有限公司第二十五分公司
1.0,深圳市智福轩贸易有限公司
4.0,佛山市禅城区兆户教育咨询服务中心
6.0,广州联帮生物科技有限公司
0.0,通化一方天医药连锁有限公司
10.0,保利物业服务股份有限公司东莞分公司
0.0,深圳市南山区宜爱优品百货店
2.0,广州唯品会信息科技有限公司
1.0,广汽本田汽车销售有限公司
0.0,深圳美团优选科技有限公司
0.0,眉山市东坡区京沭电子商务有限公司
15.0,中国电信股份有限公司惠州分公司
1.0,深圳市南山区奥例服饰店
0.0,巴中市恩阳区中国移动镇庙场经营店
14.0,广州简悦文化传播有限公司
0.0,长春欧亚卖场有限责任公司
4.0,博乐市红黄蓝教育咨询服务有限公司
1.0,广州市艾妮商贸有限公司
1.0,广州华川瑞民医疗器械有限公司
0.0,广州时尚芭妮贸易有限公司
1.0,新疆天汇华辰汽车销售服务有限公司
7.0,广东望天湖生物科技股份有限公司
0.0,广州唯品会电子商务有限公司
5.0,乌鲁木齐头屯河区灵犀美甲美睫店
1.0,深圳市神舟创新科技有限公司
4.0,深圳市德维居家具有限公司
3.0,宜宾临港开发区院坝火锅店
15.0,中国移动通信集团新疆有限公司哈密市分公司
0.0,武侯区粒上皇食品店
2.0,肇庆乐趣电子商务有限公司
0.0,广州唯品会电子商务有限公司
4.0,惠州半城传媒有限公司
0.0,东莞市梅狄贸易有限公司
2.0,北京停简单信息技术有限公司广州分公司
2.0,深圳高灯计算机科技有限公司
1.0,广州市天河区凤凰花木匠服饰经营部
0.0,新疆鸿鼎乐农电子商务有限公司
0.0,广州唯品会电子商务有限公司
0.0,广州唯品会电子商务有限公司
0.0,中山市现克斯灯饰有限公司
1.0,广州市天河区石牌金之梦文具商行
1.0,广州希维尔化妆品有限公司
1.0,深圳市鑫启电子商务有限公司
0.0,珠海市香洲区金易购商行
0.0,白城市福禄参茸土特产商店
0.0,广州得赋阿里健康大药房有限公司
3.0,遂宁高新区笑品餐吧
7.0,广州长生康生物科技有限公司
1.0,广州东森汽车用品有限公司
1.0,绵竹市聚红润商行
5.0,克拉玛依区家有洗事洗车行
1.0,佛山市南海区菲芮服装商行
0.0,德惠市新东方购物中心双保龄潮牌服装店
1.0,吉林省永新堂大药房连锁有限公司红旗街连锁店
2.0,成都圣易陇科技有限公司
3.0,百胜餐饮（武汉）有限公司必胜客成都绿地四六八餐厅
0.0,东莞市石排佐伟服装店
0.0,东莞市泰如贸易有限公司
11.0,四川云戈网络科技有限公司
29.0,惠州市惠恒科技有限公司
4.0,佛山市顺德区诚远学车安全咨询服务部
0.0,绵阳市游仙区敬民土鸡土鸭店
2.0,广州交易猫信息技术有限公司
1.0,广州荔稚家贸易有限公司
1.0,揭阳市环莱优品服饰有限公司
13.0,自贡花间旅舍
3.0,雷州市雷城小自然麻辣烫店
6.0,广州诗妮丹生物科技有限公司
17.0,中山市万业灯饰厂
1.0,深圳市爱奇美科技有限公司
3.0,中山金濠汉堡食品有限公司新兴东路分店
9.0,华为技术有限公司
0.0,广东讯达电梯工程有限公司
2.0,深圳街电科技有限公司
1.0,广州硝凛贸易有限公司
0.0,广州唯品会电子商务有限公司
7.0,珠海市魅族科技有限公司
1.0,成都嘉威车业有限公司
0.0,汕头市澄海区佳乐城玩具商行
0.0,高昌区马迪奥服饰店
10.0,湛江市海创房地产开发有限公司
2.0,深圳市脸萌科技有限公司
0.0,深圳中升雷克萨斯汽车有限公司
1.0,东莞市永康堂医药连锁有限公司
0.0,惠州市何记堂大药房有限公司
5.0,荣县旭阳镇春姐美体按摩店
3.0,广东星巴克咖啡有限公司
1.0,广东三福服装有限公司
2.0,广州臻漫网络科技有限公司
0.0,深圳市品粤品食品有限公司
1.0,公主岭市集道品牌专营服装店
0.0,长春欧亚集团股份有限公司欧亚商都
10.0,松原市新宇物业管理有限公司
0.0,四川省学来商贸有限公司
0.0,四平市铁西区邢记海鲜行
9.0,云鲸智能创新（深圳）有限公司
9.0,深圳三色电子有限公司
0.0,揭阳市润粤电子商务有限公司
14.0,大女王（广州）文化传播有限公司
4.0,南充典源后勤管理服务有限公司
1.0,东莞市中堂心悦食品经营部
9.0,华为技术有限公司
1.0,深圳竹芒科技有限公司
4.0,长春砂之船中东商业管理有限公司
5.0,惠州市惠城区黄婷鼻炎馆
0.0,成都中油能源有限公司三环路锦江区娇子立交（内侧）加油站
0.0,锦江区金莱蒂饰品店
0.0,四会市翠访谈珠宝商行
0.0,****
1.0,广州市招财小仙女服饰有限公司
0.0,深圳市翌芙莱化妆品有限公司
5.0,昌吉市韵美形象工作室
0.0,成都时代奥特莱斯商业有限公司
0.0,深圳市雅诗琴服饰有限公司
0.0,汕头濠丰汽车贸易有限公司
0.0,深圳市竹芒信息技术有限公司
15.0,中国联合网络通信集团有限公司汕尾市分公司
1.0,新疆国美电器有限公司乌鲁木齐铁路局综合楼店
2.0,广州交易猫信息技术有限公司
0.0,深圳全棉时代科技有限公司
27.0,四川宅天下美居装饰工程有限公司
0.0,广州唯品会电子商务有限公司
1.0,深圳市道道科技有限公司
0.0,惠州市惠阳区淡水亿婷百货商行
5.0,四川物探实鑫宾馆
10.0,广州越秀城开房地产开发有限公司
3.0,四会市连好美食店
1.0,沙依巴克区仓房沟北路乌拉尔餐具商行
7.0,湛江微宝网络科技有限公司
1.0,唯品会（中国）有限公司
7.0,广州零境网络科技有限公司
3.0,南关区欣欣干锅辣鸭头店
1.0,广州市白云区三元里如风皮具商行
0.0,宜宾市翠屏区渼族服装经营部
7.0,广东望天湖生物科技股份有限公司
1.0,深圳竹芒科技有限公司
3.0,广州市番禺区小谷围丸子小吃店
0.0,广州唯品会电子商务有限公司
0.0,博乐市西域彩科家具城
13.0,温宿县宝丰商务宾馆
3.0,深圳市森纳实业有限公司
2.0,广州一塔湖图网络科技有限公司
13.0,磐石市海澄轩宾馆有限公司
2.0,深圳市腾讯计算机系统有限公司
4.0,眉山一氧文体艺术发展有限公司
3.0,南充市顺庆区大之味井底蛙美蛙鱼头店
3.0,广州市天河区棠下品畅餐厅
0.0,金川千家交电经营部
11.0,深圳粒电科技有限公司
0.0,新疆鸿鼎乐农电子商务有限公司
7.0,广州万孚健康科技有限公司
3.0,延吉市牛市海月酱汤馆
13.0,长白山国际旅游度假区开发有限公司万达智选假日酒店
1.0,唯品会（中国）有限公司
2.0,深圳市迅雷网文化有限公司
28.0,白山市浑江区颐美综合门诊部
12.0,新兴县联生食品有限公司
1.0,深圳竹芒科技有限公司
1.0,东莞市万江成毅服装店
0.0,广州诺湘电子商务有限公司
0.0,肇庆市苏宁易购销售有限公司广宁环城东路店
1.0,广州沐芭娅服装有限公司
1.0,佛山市传迈电器科技有限公司
1.0,长春市菊世虹商贸有限公司
1.0,珠海市香洲区南屏镇凤农生活超市
6.0,深圳前海聚火科技有限公司
13.0,石棉县盛凌酒店
2.0,深圳市小亿网络有限公司
8.0,南关区金闪电健身工作室
1.0,广州德恭贸易有限公司
5.0,南充市顺庆区良乐足道
4.0,广州市尚瑞营销策划有限公司
0.0,深圳美团优选科技有限公司
2.0,深圳百寿健康信息技术有限公司
0.0,深圳市万宁福大药房有限公司
11.0,深圳市弘索信息技术有限公司
2.0,广州臻漫网络科技有限公司
0.0,巴中市英豪汽车贸易有限责任公司
